,location,screen_name
898,PA,edwardsbeck
899,PA,dailyitem
900,PA,LancasterYRs
901,PA,GOP_Elanco
902,PA,rtgipe
903,PA,FlyingSwall0w
904,PA,AlexanderDEgner
905,PA,DeeFBauscher
906,PA,iapprovethismsg
907,PA,cichuck
908,PA,Dana_TFSJ
909,PA,sreidenbaugh
910,PA,SCaterbone
911,PA,abc27News
912,PA,KnightCBS21
913,PA,HatticusFinch
914,PA,jamesdan21
915,PA,POLSHarrisburg
916,PA,andbarzel
917,PA,JScottJournal
918,PA,LatestREBuzz
919,PA,LorainBingham
920,PA,paenvirodigest
921,PA,thedjbutler
922,PA,wifeytypeshxt
923,PA,ltaub
924,PA,ALongclaws
925,PA,PAEmergencyPrep
926,PA,ipreston49
927,PA,GerryWevodau
928,PA,MattyRenn
929,PA,Coughlinreports
930,PA,TonyPhyrillas
931,PA,Graypets
932,PA,RockNMcLaughlin
933,PA,jimkacer
934,PA,cstevens790
935,PA,bucherca1
936,PA,mattmo812
937,PA,mjhillman06
938,PA,mcall
939,PA,ChanceAustin
940,PA,NickYost711
941,PA,benwoodpost
942,PA,krdgrace
943,PA,elliottBA
944,PA,p2son
945,PA,RobPugs717
946,PA,BerksGasTruth
947,PA,JackieRMark
948,PA,MyWLRI
949,PA,Greg_Carey
950,PA,CBS21NEWS
951,PA,LancasterOnline
952,PA,Ed_Pawlowski
953,PA,neuroradiology
954,PA,DougBrown011
955,PA,Jmc1764
956,PA,nateboateng
957,PA,Pathophilia
958,PA,smendler
959,PA,GeminijlwWilson
960,PA,tammy313
961,PA,RogerBaumgarten
962,PA,Professor_Fu
963,PA,JacklLuis
964,PA,ReadingEagle
965,PA,CompuScoop
966,PA,michaelrosa1979
967,PA,harrisburgers
968,PA,Dennis37084986
969,PA,MarieCusick
970,PA,CycleForward
971,PA,ejrocketman
972,PA,rcooley123
973,PA,veevy104
974,PA,jdennis247
975,PA,HateradeBaller
976,PA,Simcha_Shmuel
977,PA,Mrjoesaporito
978,PA,CapiEscorbuto
979,PA,gina_abigail
980,PA,yennikyelah
981,PA,ALLCAPSOFFICE
982,PA,opinionTT
983,PA,rlindberg748
984,PA,SoulofHolySpiri
985,PA,BlackCheeseDoug
986,PA,KBassick
987,PA,drshaheengulrez
988,PA,MattPetrillo
989,PA,haldonahue
990,PA,MrWill85
991,PA,Iamzteach
992,PA,NickyTheFish1
993,PA,spookailee
994,PA,ScottLa49596424
995,PA,ksoze43
996,PA,ET_Studios
997,PA,MissTee51
998,PA,CentAmPolMike
999,PA,jathomas551
1000,PA,blaiseyblaiseee
1001,PA,allisonxoxo6
1002,PA,christi_evanss
1003,PA,bag0fdicks
1004,PA,New_Jersey87
1005,PA,Rosebud1668
1006,AL,MrWendell29
1007,AL,AdyslistCom
1008,AL,drjoshk
1009,AL,JohnTWVTM13
1010,AL,colincampboyd
1011,AL,dlscott1111
1012,AL,StarCoreOne02
1013,AL,DailyHome
1014,AL,jordanham5
1015,AL,tall_walton
1016,AL,tylersuits
1017,AL,RealHankCarter
1018,AL,BenSearsMSYS
1019,AL,VickyCJ11
1020,AL,AlecinMD
1021,AL,BurrForman
1022,AL,crewless
1023,AL,dwaynecobb
1024,AL,NeonAstronaut
1025,AL,H2MBS
1026,AL,auburnbabe2428
1027,AL,ricky35244
1028,AL,ALcomBirmingham
1029,AL,jacoballison
1030,AL,WaterTechOnline
1031,AL,scott_hays
1032,AL,birminghamALNow
1033,AL,birmingham_jess
1034,AL,ijasongage
1035,AL,Jeffmorrissings
1036,AL,foolsandkids
1037,AL,PhillmyTruth79
1038,AL,HQZDV2
1039,AL,abc3340
1040,AL,KyleCrider
1041,AL,MichaylaBarber
1042,AL,HeluRemy
1043,AL,scott_mccollum
1044,AL,NPRrussell
1045,AL,griner
1046,AL,nicole_locyy
1047,AL,Bgolden53
1048,AL,WIAT42
1049,AL,Doxyma
1050,AL,Happeningbham
1051,AL,Deadlyalpaca
1052,AL,Garybham
1053,AL,SumitIronMetal
1054,AL,BrendaFagan1
1055,AL,ValerieVining
1056,AL,Kdcarden
1057,AL,Mr_Peege
1058,AL,spotavia
1059,AL,mustango13
1060,AL,TederraJohnson
1061,AL,blckbirmingham
1062,AL,ibejac
1063,AL,Sly_King48
1064,AL,CLMTBirmingham
1065,AL,toden7826
1066,AL,Zac_Du
1067,AL,AnnRother
1068,AL,ShereaHarris
1069,AL,SarahWVTM13
1070,AL,nomakeup3
1071,AL,GuyMCarter
1072,AL,murdochdavis
1073,AL,sarah3340
1074,AL,SportsandSwag
1075,AL,FashionBeautyA
1076,AL,keith9432
1077,AL,ChrisCw1732758
1078,AL,horsley_l
1079,AL,itbarbee
1080,AL,WBRCnews
1081,AL,POLSBirmingham
1082,AL,STRTBirmingham
1083,AL,BhamlawJohnny
1084,AL,IvoryRymes
1085,AL,firstlenders
1086,AL,jculwell9
1087,AL,shotglassmusic
1088,AL,the1janitor
1089,AL,HOF39
1090,AL,ppalmer1952
1091,AL,WVTM13
1092,AL,Momfullofhope
1093,AL,UgochiWBRC
1094,AL,saved67
1095,AL,BlueSoutherner
1096,AL,roger_wehner
1097,AL,xprettylady_
1098,AL,ConsultDrSteve
1099,AL,ALcomMobile
1100,AL,ksrc5175
1101,AL,nvraine
1102,AL,HelmutThick
1103,AL,ICITorg
1104,AL,CoolByChoice_
1105,AL,Mikewhitney15
1106,AL,ingmsanchez
1107,AL,strahanmsr
1108,AL,j20godschild
1109,AL,libertad805
1110,AL,joycekevon
1111,AL,BaconNation1
1112,AL,Stevenwhirsch99
1113,AL,rhondasmith
1114,AL,ctuckerprof
1115,AL,JerryFalletta
1116,AL,sandeefree
1117,AL,chonabo
1118,AL,shitlorddaddy
1119,AL,andrew_williams
1120,AL,Gwandad
1121,AL,fleedodge
1122,AL,LOCAL15NEWS
1123,AL,IMDORA2
1124,AL,BBInnKetchikan
1125,AL,Chopster55
1126,AL,BrendaRichie
1127,AL,kellymlong
1128,AL,ExitGuyAL
1129,AL,vapaperpusher
1130,AL,SouthrnJabber
1131,AL,TracyBrendal
1132,AL,shihtzuman
1133,AL,RobertMabr
1134,AL,CollierRefriInc
1135,AL,neverhillary72
1136,AL,jhendoh
1137,AL,jagsusa
1138,AL,uccio_genny
1139,AL,eashleyvickers
1140,AL,amy57201970
1141,AL,wonkchok
1142,AL,Duffy_1958
1143,AL,HealyLee
1144,AL,tammywalt61
1145,AL,rosalokey
1146,AL,fmtalk1065
1147,AL,pmswolfy
1148,AL,gavinbusby
1149,MI,sean_zorn
1150,MI,MrHastings23
1151,MI,tbridisign
1152,MI,girl_wyoming
1153,MI,ChopinNotes
1154,MI,aclarkwealth
1155,MI,WOODRADIO
1156,MI,attilabokor
1157,MI,richard2mi
1158,MI,Wildharv
1159,MI,backagainfornow
1160,MI,AidenKnox757
1161,MI,WMChristianNews
1162,MI,Helluh31
1163,MI,gant1014
1164,MI,Marvis_WOODTV8
1165,MI,MelanieKurdys
1166,MI,wzzm13
1167,MI,CWHarris2
1168,MI,droosien
1169,MI,AdrianGlaspyNew
1170,MI,Bleeckerrr
1171,MI,RebekahJolene
1172,MI,Kirky_Bhoy
1173,MI,thabigQ
1174,MI,Chris_J_Kemp
1175,MI,MeghanBunchman
1176,MI,PerspicaciousXY
1177,MI,maddymaffy
1178,MI,JacquelinSusann
1179,MI,BytubeDev
1180,MI,djcalvindrent
1181,MI,BotB_Show
1182,MI,ghostofdark
1183,MI,SentinelZads
1184,MI,pdamra
1185,MI,CierraSlater15
1186,MI,1230WTKG
1187,MI,brainconfetti
1188,MI,tamiam71
1189,MI,jr_bohl
1190,MI,mrvmeck
1191,MI,JulianDocherty5
1192,MI,DeborahMcNama12
1193,MI,HiImZakD
1194,MI,LNSchen
1195,MI,paulmayhue
1196,MI,alyciasea
1197,MI,DanDBear
1198,MI,grassfedorganic
1199,MI,jacobdellinger1
1200,MI,iCybreCat
1201,MI,pamglick
1202,MI,1689_federalist
1203,MI,Ray_N_MI
1204,MI,PhilipEastman
1205,MI,JulieAnnaDeLuce
1206,MI,HollandSentinel
1207,MI,galacticdeep
1208,MI,Brian554xx
1209,MI,Pur48Ted
1210,MI,FoFradio
1211,MI,MoberlyG
1212,MI,Logan15538
1213,MI,gramicus
1214,MI,ghtalkradio
1215,MI,jawwatts
1216,MI,Patongah
1217,MI,pstljoey
1218,MI,AlphaShacks
1219,MI,stampergr
1220,MI,DMPhelps
1221,MI,deadgirl_66613
1222,MI,MME_GRANDRAPIDS
1223,MI,JonnyCameras
1224,MI,Garyleejeffrie2
1225,MI,bachnor
1226,MI,PLeland
1227,MI,bkmacdonald
1228,MI,davisrex58
1229,MI,spidermonkey765
1230,MI,_KyleWay
1231,MI,EricHultgren
1232,MI,BetweenRichards
1233,MI,onecowherd
1234,MI,WOODTV
1235,MI,tamjjon
1236,MI,JRWStormy
1237,MI,Dejan_Jancevski
1238,MI,LumLotus
1239,MI,wanhasha
1240,MI,ZhemJZ
1241,MI,OreoStallion
1242,MI,james_ka_smith
1243,MI,sproutdistro
1244,MI,mozartplayer
1245,MI,dhfull50
1246,MI,PeaceEdCenter
1247,MI,ToddHall45
1248,MI,coffeegulper
1249,MI,Current_Spartan
1250,MI,TOPWentz
1251,MI,Woods1Dr
1252,MI,PK_Henderson
1253,MI,BotOfX
1254,MI,Maddie2480
1255,MI,jennster8
1256,MI,TalkingTiger44
1257,MI,CoachKling
1258,MI,C_EmilyDurbin
1259,MI,GhostyOnThird
1260,MI,leptonhadron
1261,MI,Robertkinnison3
1262,MI,MrHeany
1263,MI,Blueghia74C
1264,MI,Noid_ebooks
1265,MI,bibireisdorf
1266,MI,RyanSchuiling
1267,MI,AndrewMCooney
1268,MI,chrozy
1269,MI,spgreenhalgh
1270,MI,joegarner54
1271,MI,BigRep23
1272,MI,Peterbaby94
1273,MI,Mel66
1274,MI,maddymaffy
1275,MI,McMathketball
1276,MI,charles_gaba
1277,MI,ryan_pierce_esq
1278,MI,MattGrossmann
1279,MI,Clonkity_ebooks
1280,MI,CherylCaesar
1281,MI,DangFool
1282,MI,6549lmartin
1283,MI,longarmdan
1284,MI,The_Jordan_X
1285,MI,notalekmichael
1286,MI,InterKen
1287,MI,ChadLivengood
1288,MI,IPPSR
1289,MI,DJisEternity
1290,MI,JaniceMRay1
1291,MI,cantus94
1292,MI,Maddie_Jones515
1293,MI,ttraster_
1294,MI,mabry4849
1295,MI,petgarsar
1296,MI,stych626
1297,MI,christensen143
1298,MI,jojokearsley
1299,MI,DoomsdayMama
1300,MI,ACoupleofKochs
1301,MI,Dr_G_Enigma
1302,MI,PerroneLewisMS
1303,MI,Scimitar_98
1304,MI,andi_frost
1305,MI,asElijahseesit
1306,MI,sanuzis
1307,MI,Sheril_
1308,MI,jonathanoosting
1309,MI,scottrheath
1310,MI,rbemrose
1311,MI,POLSLansing
1312,MI,DrRayGasser
1313,MI,LSJNews
1314,MI,Phillip_Stout
1315,MI,myrudy32
1316,MI,SergioMarBel
1317,MI,barfiok
1318,MI,zahid_tanvir
1319,MI,RealRickHarris
1320,MI,HoodieNoCrime
1321,MI,rick0067
1322,MI,szelin127
1323,MI,sjdemas
1324,MI,TychoAussie
1325,MI,JohnSurago
1326,MI,davisrex58
1327,MI,DavidBLowry
1328,MI,GillardAutumn
1329,MI,SGrettenberger
1330,MI,JorisWentink
1331,MI,DebbieHoward213
1332,MI,pineapplebrat
1333,MI,BenGohs
1334,MI,AndrewKingHDN
1335,MI,kmozz96
1336,MI,WJAaron
1337,MI,paganman71
1338,MI,JOEPawlak13
1339,MI,Dejan_Jancevski
1340,MI,Jayhoward517
1341,MI,Pekingnasty
1342,MI,casukee
1343,MI,warner_tweets
1344,MI,ward_gabe
1345,MI,bluegillgrill
1346,MI,ElizabethHRBr
1347,MI,jzman299
1348,MI,AThiemkey18
1349,MI,iisaiahgarrettt
1350,MI,try2canbuticant
1351,MI,Based_Shinji
1352,MI,CharliePryor
1353,MI,Conveyorware
1354,MI,ShobitaP
1355,MI,BelkoMj
1356,MI,efcloos
1357,MI,WandaGardenLvr
1358,MI,MichiganNation2
1359,MI,cheri_gooden
1360,MI,chnealjr
1361,MI,Carlos214Carlos
1362,MI,HealthcareMich
1363,MI,Mr_West20
1364,MI,nancyflanagan
1365,MI,klucygoosey
1366,MI,AttorneyTracey1
1367,MI,yourbestfan
1368,MI,DuckGuyy42
1369,MI,GregVarnum
1370,MI,muffette2
1371,MI,doolittlelady
1372,MI,CherundaFox
1373,MI,SteveKarol
1374,MI,ClimateTalker
1375,MI,ACoupleofKochs
1376,MI,AlexKourvo
1377,MI,edsdet
1378,MI,macjon88
1379,MI,Michiganman567
1380,MI,samhfinn
1381,MI,HenryOray
1382,MI,jason_shinn
1383,MI,LOLGOP
1384,MI,davidbewart
1385,MI,cwhitney17
1386,MI,AJHowHard13
1387,MI,notalekmichael
1388,MI,mauracunningham
1389,MI,saysthepea
1390,MI,EminemsRealMrs
1391,MI,joexiii007
1392,MI,RJazz117
1393,MI,jricole
1394,MI,MCmuckraker
1395,MI,Dscottie_
1396,CO,tomwannamaker
1397,CO,loybanks
1398,CO,rafael_fanola
1399,CO,WavyKirk
1400,CO,Godless_Gamer
1401,CO,BlissfulBeauty
1402,CO,Dull_Investing
1403,CO,TyronTouchard
1404,CO,misguidedangel9
1405,CO,tonytee1968
1406,CO,LoverofAll777
1407,CO,WritingAsIGo
1408,CO,Daniel_J_W_Cole
1409,CO,AskGordonNow
1410,CO,csgazette
1411,CO,nicoleincos
1412,CO,lexicaldrrift
1413,CO,VikiLVelazquez
1414,CO,590kcsj
1415,CO,Brysifan12
1416,CO,now_springs
1417,CO,KKTV11News
1418,CO,secret08
1419,CO,scarlin
1420,CO,KRCC
1421,CO,Cjgodiva
1422,CO,JcindyinA
1423,CO,DanCMos
1424,CO,ecmprint
1425,CO,RobinBullock
1426,CO,SpringsRaff
1427,CO,MClarissa
1428,CO,jeremyburns44
1429,CO,lameassanch_
1430,CO,MichaelDelauzon
1431,CO,MagnetG719
1432,CO,ChasFlemming
1433,CO,MzDeeVa4you
1434,CO,thickasabrick52
1435,CO,CyclisteFemme
1436,CO,mesamaverick
1437,CO,BekajoiHarris
1438,CO,PatiAnn194
1439,CO,jeffavny
1440,CO,jeff5740
1441,CO,charlesfowler
1442,CO,Kalub85
1443,CO,Svear70
1444,CO,Stedams
1445,CO,DonnaRoszell
1446,CO,richard_77777
1447,CO,thebestmaggie
1448,CO,prattmomma101
1449,CO,aalizwills
1450,CO,lmao_mao
1451,CO,voicesinflux
1452,CO,IrishMason
1453,CO,OryansReflexion
1454,CO,Colorado_Right
1455,CO,sclark057
1456,CO,IKnowDominique
1457,CO,ThisIsDrivel
1458,CO,MikeMountainLuv
1459,CO,Meg_feldman
1460,CO,NotDavyCrockett
1461,CO,chipfoxx
1462,CO,sanchezcan
1463,CO,crimmigration
1464,CO,theRealAlterity
1465,CO,ESourceKeenan
1466,CO,RealJessJohnson
1467,CO,mswettwalker
1468,CO,ThomasRWatson
1469,CO,Mario__Savio
1470,CO,Rydalia
1471,CO,joshpreville
1472,CO,TPwn_Biggzzzz
1473,CO,FactChek
1474,CO,WREvans_atty
1475,CO,MaryWalden13
1476,CO,ToniAReynolds
1477,CO,y2k7s
1478,CO,lilwhip
1479,CO,PeePartyExpress
1480,CO,rpgraw
1481,CO,kevinmfield
1482,CO,JadedTechnology
1483,CO,douglasbholt
1484,CO,ericdmunoz
1485,CO,SGT_Durango
1486,CO,ThunderButty
1487,CO,shirleyyoung2
1488,CO,DustinKaban
1489,CO,onthetrail2016
1490,CO,say_cem
1491,CO,MLBDenver
1492,CO,BrandonJSavoy
1493,CO,iBeVanessa
1494,CO,keah88
1495,CO,GeorgeBrauchler
1496,CO,elset
1497,CO,DavidERod
1498,CO,milehighcompany
1499,CO,ShaunceDupree
1500,CO,impercipient
1501,CO,Krakn3dfx
1502,CO,ZillaCo
1503,CO,jeremy_maxie
1504,CO,JarredIngersoll
1505,CO,CCCmerkner
1506,AZ,ShirleyMArmenta
1507,AZ,senyorreporter
1508,AZ,dr_sdodds
1509,AZ,nngelawhlr
1510,AZ,mctaylo
1511,AZ,ASUbuckeye
1512,AZ,LARGESSE9826
1513,AZ,FernieSanders
1514,AZ,mikespector
1515,AZ,prayingmedic
1516,AZ,MBoyleAZ
1517,AZ,barkingtunaweb
1518,AZ,GreatMikeHawes
1519,AZ,HumanHouseCat
1520,AZ,humpsmarter
1521,AZ,sparbanie
1522,AZ,Rach_IC
1523,AZ,jujueve2004
1524,AZ,z7greens
1525,AZ,AZGolfTP
1526,AZ,RachelBanksy2
1527,AZ,BeingMii
1528,AZ,jeffery_harlan
1529,AZ,Roberto69272275
1530,AZ,fanoonman
1531,AZ,jefflowy
1532,AZ,DeplorableKaren
1533,AZ,yoitsanahita
1534,AZ,JazzardIsh
1535,AZ,_xoxomari_
1536,AZ,BranGoch
1537,AZ,MadBuddhaAbooza
1538,AZ,LucasDunker
1539,AZ,JABialek
1540,AZ,AZVern
1541,AZ,randyeking
1542,AZ,PeterLowine
1543,AZ,tdkinser
1544,AZ,JTTriguero
1545,AZ,blckphoenix
1546,AZ,ThreeSonorans
1547,AZ,dt7767
1548,AZ,BrowningStephen
1549,AZ,littletboca
1550,AZ,BeianNorma
1551,AZ,joshsgirl000
1552,AZ,JRBuckley
1553,AZ,boldonenow
1554,AZ,kyleharmon21
1555,AZ,maggzilla2u
1556,AZ,mousterpiece
1557,AZ,LaddKeith
1558,AZ,TempeRepublican
1559,AZ,davebrook
1560,AZ,MilioCelori
1561,AZ,JamieMi64891458
1562,AZ,DornCook
1563,AZ,ViewBelowtheRim
1564,AZ,AZTanya
1565,AZ,WestJournalism
1566,AZ,POLSPhoenix
1567,AZ,rocki808
1568,AZ,DrMarthaGulati
1569,AZ,DaveListerDwarf
1570,AZ,DeanRStover
1571,AZ,AZAPACHE2009
1572,AZ,move2health
1573,AZ,randylichner
1574,AZ,btagency
1575,AZ,PyurEnergy
1576,AZ,arianavirdi
1577,AZ,IsTimeReal
1578,AZ,PurityPastor
1579,AZ,lillianwongloan
1580,AZ,troubadourcali
1581,AZ,DonnaDiva
1582,AZ,gfwbadass
1583,AZ,elle4hillary
1584,AZ,ThinksAlot2
1585,AZ,feistycoach
1586,AZ,BryanRoCruzAzul
1587,AZ,rolandeb
1588,AZ,CurrentlyPhx
1589,AZ,ChristianaFOS
1590,AZ,POLSTucson
1591,AZ,Joan_senesh
1592,AZ,kukweb
1593,AZ,statepress
1594,AZ,Diego4Justice
1595,AZ,wendyfarrier1
1596,AZ,debyd48
1597,AZ,rjack2136
1598,AZ,RebekahLSanders
1599,AZ,raythemoneyman
1600,AZ,docmurdock
1601,AZ,leadfuze
1602,AZ,keenetwin
1603,AZ,ADLArizona
1604,AZ,noahsmom7
1605,CT,lashtoncreepin2
1606,CT,kfarrell1776
1607,CT,whyPete
1608,CT,yghiaei
1609,CT,POLSHartford
1610,CT,Reynoldsrap_42
1611,CT,BrianAdamczyk
1612,CT,FOX61News
1613,CT,QuinnipiacPoll
1614,CT,QuyenCycles
1615,CT,JMillzzzzy0
1616,CT,DWalsh1221
1617,CT,SWEconnecticut
1618,CT,CarlyHoss
1619,CT,Drazor156
1620,CT,ZackGuertin
1621,CT,foltat
1622,CT,RichDavi
1623,CT,hasanali110
1624,CT,PaulineCate1
1625,CT,tragedyandhope
1626,CT,Middletownpress
1627,CT,KaloidisLawFirm
1628,CT,therealbmcclure
1629,CT,elianttech
1630,CT,WillSmithFOX
1631,CT,SloperCathy
1632,CT,CHNGHartford
1633,CT,_AStandish
1634,CT,hartfordcourant
1635,CT,mikaelaporterHC
1636,CT,RichardConniff
1637,CT,kathymegan
1638,CT,SNAKE_PR_
1639,CT,JustinPell03
1640,CT,SteveSinger10
1641,CT,CLMTHartford
1642,CT,slovakheidi
1643,CT,erinvalentino
1644,CT,CaroleBrodey1
1645,CT,DanDDeutsch
1646,CT,JennBNews
1647,CT,BMarcati
1648,CT,VMIGina
1649,CT,ElizabethAbshe
1650,CT,njvfc123
1651,CT,FlyBoiiGreatOne
1652,CT,bradTmusic
1653,CT,RegisterCitizen
1654,CT,SRJ360
1655,CT,MortsSources
1656,CT,TheresaSB
1657,CT,BradDavis1360
1658,CT,bendicoot
1659,CT,GregoryBHladky
1660,CT,rep_am
1661,CT,andygiarnella
1662,CT,chuck2_0
1663,CT,mroth78
1664,CT,directorsilk
1665,CT,VTConfidential
1666,CT,juju_morrow
1667,CT,chrispkeating
1668,CT,ArcadiaFilmsLTD
1669,CT,Univision_CT
1670,CT,CT_Robbins
1671,CT,therealzander_
1672,CT,blckhartford
1673,CT,falsebinary
1674,CT,LorenzoHall
1675,CT,Rep80
1676,CT,debpearsonTX
1677,CT,superbus
1678,CT,BrettSaundry
1679,CT,ringoangel653
1680,CT,hankgolfer
1681,CT,brendanmahoney
1682,CT,georgeson1992
1683,CT,PrakashKashwan
1684,CT,bernierockson
1685,CT,mikewebberross
1686,CT,Akashik
1687,CT,gfj68
1688,CT,HealeyParera
1689,CT,JlmheonMelissa
1690,CT,RenewableSearch
1691,CT,DanLovallo
1692,CT,RSGAT
1693,CT,WTIC1080
1694,CT,michaeleaves
1695,CT,Bizprofitpro
1696,CT,durdlewitz
1697,CT,WOOKIE318
1698,CT,DavidMcGuireEsq
1699,CT,WFSBnews
1700,CT,Bill_Flood
1701,CT,lynestokes
1702,CT,radiochick1
1703,CT,MsShaynaT
1704,CT,Boothie___
1705,CT,dibiaso_anthony
1706,CT,publishyoufree
1707,CT,Eddie__Mac
1708,CT,CommAndo_23
1709,CT,itsreallyben
1710,CT,DavidDFed
1711,CT,mktownsend2
1712,CT,Rsox67Mark
1713,CT,2Astr0nauts
1714,CT,16nonno60
1715,CT,kgmcwilliams
1716,CT,mrchas422
1717,CT,JeffLurking
1718,CT,PatoineLuke
1719,CT,Marcus5F9
1720,CT,kenkrayeske
1721,CT,IncTrak
1722,CT,4thand1sports
1723,CT,Whalerfan70
1724,CT,MoreHisCode
1725,CT,roswellbeliever
1726,MO,homemadeguitars
1727,MO,RoyceStyles
1728,MO,jasongriffin1
1729,MO,AHCJ
1730,MO,StephanieDeClue
1731,MO,chuckhatfield
1732,MO,AshleyMAlbers
1733,MO,TheNelsonian94
1734,MO,bloodyhell
1735,MO,StuckeyFreddy
1736,MO,nikitarubita
1737,MO,LoriThombs
1738,MO,JessiPearcy
1739,MO,SpaciestStacie
1740,MO,Doug_Columbia
1741,MO,TylerJoCollins
1742,MO,CharlesDanielC1
1743,MO,davewalden
1744,MO,topproducermag
1745,MO,POLSJeffCity
1746,MO,domnkcmo
1747,MO,greenlitcrit
1748,MO,POLSColumbia
1749,MO,TopProducer360
1750,MO,madexposure
1751,MO,launcebmustoe
1752,MO,aprildelayne
1753,MO,KatHambrick
1754,MO,radiobuff
1755,MO,JoshGoodman2150
1756,MO,DylanBJackson
1757,MO,h4x354x0r
1758,MO,tracilizz
1759,MO,ottensam
1760,MO,BackAgainBen86
